0.22195452,0.0950939,0.40108702,0.11960604
0.03012127,0.3181933,0.36665815,0.08432979
0.05941722,0.09533634,0.49114296,0.35728455
0.18573305,0.34754386,0.36841983,0.27565703
0.3089309,0.75198699,0.30425462,0.21339374
0.06524745,0.42212668,0.11778162,0.0027521
0.09909348,0.00840454,0.08559379,0.03593232
0.3616671,0.32553378,0.48492566,0.27824462
0.07811789,0.68895622,0.07515472,0.11874804
0.24395393,0.37947939,0.12296823,0.14379901
0.08232705,0.67129909,0.28779188,0.278531
0.06685542,0.45010049,0.83678716,0.5264156
0.47587226,0.28006009,0.52168322,0.37894439
0.60232179,0.86665894,0.74482626,0.79528578
0.77728294,0.94327171,0.8439635,0.7750508
0.33281467,0.80006722,0.76161659,0.45428094
0.33669601,0.62135487,0.62239915,0.39768372
0.88755096,1.41435218,1.79752326,0.864502
0.42877758,0.17784641,0.26243329,0.34513508
0.49422738,0.62718288,1.06007886,0.31444794
0.50726108,0.1383216,0.33997458,0.66541788
0.25085786,0.15495797,0.20509878,0.34011589
1.08599453,0.78228718,1.10877919,1.10727904
0.11550048,0.65731444,0.27251852,0.12871071
0.10546134,0.3481201,0.03245386,0.14668635
0.25333666,0.44168885,0.4093115,0.31109468
0.11058787,0.06637221,0.10715584,0.04668745
0.27276137,0.16037037,0.14518443,0.19931164
0.01902052,0.39820092,0.06380618,0.08898154
0.08282816,0.55674546,0.08407381,0.1519655
0.12411163,0.2568964,0.45722127,0.34921796
0.11245886,0.01403541,0.00608353,0.10181733
0.58527151,0.28647017,0.56889123,0.64482631
0.34546811,1.07559997,0.18527913,0.22776594
0.31275799,0.30277882,0.40662184,0.34306437
0.21467058,0.69003593,0.09481721,0.03375826
0.61229511,0.32460888,0.60990918,0.82299076
0.23818977,0.09976694,0.22397873,0.04295034
0.0720776,0.13701216,0.04359738,0.14415274
0.46381712,0.664412,0.08702371,0.15351481
0.35937291,0.76510926,0.29415292,0.40963776
0.47202254,0.31761596,0.25137544,0.41376453
0.0402306,0.03559833,0.0886545,0.06964687
0.17484596,0.06922352,0.11594772,0.04928773
0.10566806,0.09828827,0.26950276,0.30198853
0.55393282,0.13181921,0.67689776,0.73362699
0.36300999,0.0973125,0.27764297,0.38419409
0.7622394,0.39768005,0.65607542,0.85082981
0.41840317,0.25677574,0.3128767,0.16415585
1.61953102,1.6508384,1.42307305,1.5175135
1.49269145,0.45426144,0.8992182,1.09630224
1.20498991,1.37669727,1.0275259,1.35974935
0.54024528,0.04783206,0.33801019,0.6520762
0.45491672,0.51775662,0.23364668,0.07393897
1.4974696,1.47859411,1.13776004,1.44556101
1.74176728,1.83452556,1.28433919,1.69890808
0.79224574,0.54827005,0.84757781,1.1344646
0.95729142,0.59565436,0.80935717,0.99196753
0.31954648,0.3824042,0.33566317,0.05061922
0.62957422,0.51690714,0.52289259,0.81417297
0.35402089,0.46094702,0.43102893,0.62554405
0.44888645,0.35288861,0.66895896,0.6342577
0.57481173,0.27303834,0.14867325,0.8008269
0.34077996,0.50927642,0.2266223,0.68411865
0.40101247,0.1598973,0.06959849,0.10351238
0.14985687,0.04476166,0.07495297,0.27348197
0.11183588,0.07728135,0.00088713,0.45760115
0.1394115,0.0239972,0.1349012,0.01592214
0.73426372,0.65066792,0.78184837,0.58516108
0.38174846,0.15001469,0.17756741,0.20314984
0.57158345,0.09685348,0.52192819,0.30918547
0.02758822,0.14018865,0.06272912,0.05186256
0.30622482,0.56870322,1.07151592,0.95149857
0.32736316,0.92676344,2.37569523,0.46340196
1.00797716,0.43097988,1.37257814,0.86849067
0.56035749,0.65017677,1.20917177,0.68292122
0.19653169,0.7945049,0.23605049,0.27901475
1.01054827,0.44768395,1.7908709,0.83521771
0.12871236,0.40311466,3.54678631,1.45123089
0.70571699,1.61742613,1.19756472,0.44756725
0.44703706,0.1305993,0.31032324,0.1539868
0.12878615,0.10235931,0.56761694,0.8391143
1.21025476,0.97784629,0.90433204,0.56776088
0.70849199,0.61513057,0.44855058,0.41861367
0.02324948,0.27873083,0.45533371,0.25302629
1.27112028,0.65064803,1.79575694,0.51684506
0.85440093,2.59765997,0.76576847,0.00623611
0.52364751,1.95952283,1.24916983,0.64512166
0.06016772,0.7875252,0.59017003,1.01329847
1.18623652,1.12256821,0.66484207,0.56674828
0.44551856,0.33813852,0.6225692,0.11167536
1.27563437,1.09820611,0.47008726,0.53966894
0.0624992,0.32356668,0.11315154,0.18647289
0.02291986,0.46686897,0.07411171,0.09038364
0.2140057,0.63998498,0.52597845,0.48899635
0.05975275,0.15786035,0.14673653,0.07429555
0.11182791,0.43601446,0.17870986,0.06293991
0.25229048,0.42428509,0.09499034,0.09265182
0.29724574,0.24688714,0.07748276,0.04553155
0.02520892,0.30484028,0.31918293,0.04327246
0.47460985,1.21740281,0.55527014,0.54875096
0.15453731,0.05847538,0.04204218,0.16466016
0.61741032,0.47247852,0.82094848,0.48811914
0.41649515,0.79881487,0.38126257,0.11619079
1.54994663,1.43380195,1.67028344,1.50513509
0.50837,0.5223263,0.58318007,0.58013557
0.09926678,0.06061483,0.42573532,0.25155356
1.00157305,0.86750232,0.4713285,0.87917184
0.02731568,0.94965851,0.50797242,0.47502312
0.30966187,1.06198344,0.34551507,0.23405194
0.88489809,0.99412883,1.49190986,1.35007881
0.57976343,0.65507806,0.97025406,1.11992033
0.47767358,0.17153793,0.08194856,0.17240802
0.17145107,0.3349448,0.13642529,0.35927388
1.07552036,0.40982551,0.45815435,0.49436152
0.43085632,0.5300868,0.66325766,0.98836738
0.57104532,0.29502889,0.89621568,1.0027568
0.22065946,0.31724374,0.75874919,1.04009469
0.11683797,0.29336166,0.5466224,0.44227459
0.1170092,0.96108339,0.69609582,0.04476588
1.11319142,0.56381836,1.08153963,1.18088641
1.86694129,1.97933669,1.70777106,1.81760839
0.9698577,0.89064747,0.77526617,1.064899
0.50467378,0.23442711,0.21104434,0.37313771
0.96681068,0.69877454,1.37126565,0.32162392
0.8412469,0.42325493,0.44150496,0.4354211
0.30033081,0.48317509,0.27419251,0.69632506
0.35788038,0.17405309,0.44651237,0.50826341
0.15824819,0.1210813,0.09483919,0.2604226
0.07186599,1.04772003,0.05918148,0.27292096
0.56986673,0.8244156,0.998263,0.45112346
1.47560594,1.1913024,1.30757689,1.27330937
0.3713558,0.37355541,0.8981936,1.06512267
0.15669396,0.04867593,0.03930017,0.22518891
0.19778125,0.10198493,0.25600392,0.09729538
0.27843194,0.53438758,0.12078474,0.82589269
0.14324399,0.31859994,0.0919413,0.1825757
0.1111602,0.35104103,0.14796896,0.06089926
0.03478731,0.03170445,0.09627448,0.01635684
0.05301773,0.1590343,0.24552697,0.02061227
0.06628284,0.72134806,0.13326606,0.12078446
0.10834021,0.16108359,0.09189248,0.20532069
0.15420307,0.31101717,0.16329008,0.12237293
0.14393125,0.01480102,0.05014951,0.07788631
0.1383031,0.22254477,0.04338437,0.04498387
0.03969221,0.42345618,0.01130982,0.0627497
0.01712459,0.27804449,0.13843176,0.06181255
0.30723449,0.37719005,0.27599797,0.11420456
0.04474906,0.65300149,0.02338979,0.02827617
0.12676706,0.05117148,0.10660055,0.14972914
0.15233233,0.09001667,0.23305909,0.18561196
0.06957591,0.23991056,0.02044751,0.27995194
0.2150871,0.02778687,0.19060989,0.23518863
0.08777959,0.3135242,0.06784008,0.08830365
0.16750906,0.19112001,0.2208063,0.31227539
0.18273411,0.14088536,0.17549902,0.36520769
0.0329176,0.00163431,0.13624614,0.01056107
0.05315786,0.50109358,0.04633583,0.02883031
0.29890205,0.66035743,0.35057819,0.28199696
0.15136868,0.57047459,0.10921745,0.07717292
0.00901352,0.5666018,0.00634629,0.01658959
0.25115817,0.11369442,0.03704478,0.11463576
0.00083432,0.06569414,0.06531636,0.05914339
0.07595457,0.35558721,0.00163835,0.10130333
0.19362146,0.31242977,0.24480051,0.20276012
0.0446925,0.20585187,0.10841935,0.28057745
0.08049128,0.04562206,0.16453384,0.0165432
0.15353895,0.26459341,0.21500909,0.24756501
0.26952023,0.34648749,0.0007798,0.00004991
0.24862511,0.45927632,0.45505667,0.25615361
0.14088809,0.49574996,0.11233233,0.12931629
0.12757156,0.22206831,0.15447903,0.15524979
0.15250974,0.4706162,0.23010933,0.13796222
0.02171504,0.10824981,0.17487299,0.05133055
0.17977991,0.12474573,0.13862514,0.36529996
0.03214679,0.32780584,0.04480451,0.05203592
0.03924715,0.27595661,0.08229487,0.1676521
0.22227617,0.0114852,0.18653859,0.29945068
0.04719907,0.25941182,0.05130313,0.26314752
0.13258573,0.08662857,0.25996554,0.21823722
0.2563536,0.08399765,0.17528948,0.10809193
0.04918653,0.65828629,0.03567505,0.05410232
0.32259761,0.38086466,0.29772502,0.13217762
0.04587032,0.22647403,0.13536212,0.03942598
0.04458425,0.36001366,0.0463983,0.08625852
0.07653204,0.02299556,0.04200581,0.03971963
0.16815774,0.20614434,0.01869222,0.04520528
0.10523766,0.31781483,0.10884288,0.052455
0.05849522,0.26522071,0.00460877,0.08887921
0.08168582,0.70379835,0.10459758,0.11891908
0.09741327,0.212957,0.29307765,0.10160892
0.10276168,0.39527801,0.14548613,0.10146757
0.05601461,0.02393088,0.09532958,0.02495214
0.12759856,0.32783657,0.09358191,0.17429456
0.14716133,0.28541253,0.34482306,0.33609537
0.33549325,0.08180568,0.44202152,0.10958575
0.18076927,0.59245224,0.16210926,0.13175969
0.26607469,0.31431349,0.22354025,0.39845621
0.15216033,0.39290185,0.17072958,0.42349082
0.34561698,0.60206246,0.07825321,0.13311056
0.13376895,0.08873029,0.15438387,0.04307324
0.1940552,0.18232054,0.03896093,0.10874296
0.15614528,1.39392198,0.54558909,0.41261642
0.18634497,0.96281944,0.34967315,0.38117558
0.09392016,0.34487597,0.32326239,0.22591836
0.0503047,0.42059685,0.07238869,0.12302356
0.22473209,0.04139362,0.15107256,0.22010263
0.08707691,0.32655214,0.22861949,0.20698949
0.19387548,0.29950521,0.18590809,0.19274874
0.18783827,0.11237361,0.43911254,0.24948371
0.19366157,0.13333053,0.05436525,0.04040093
0.05361912,0.31385504,0.08693139,0.06829569
0.20948672,0.13621722,0.08403842,0.29604262
0.0884324,0.05340151,0.07560553,0.05914213
0.15704106,0.39804582,0.1144609,0.04839715
0.02272883,0.4018716,0.08501215,0.11763488
0.00963136,0.46150416,0.01559362,0.12244616
0.14058007,0.41200086,0.13654982,0.00468654
0.33597739,0.16542103,0.12132093,0.295067
0.05040652,0.02860474,0.02865945,0.06346573
0.04988021,0.22704435,0.08162078,0.1033392
0.2631606,0.32873131,0.09280846,0.07483647
0.30289575,0.23649222,0.47162223,0.54033301
0.21439342,0.03620032,0.49544039,0.21035576
0.05784216,0.2911411,0.27400178,0.27676567
0.07807856,0.29213409,0.00926566,0.16410589
0.15982531,0.196781,0.24108675,0.32402472
0.51352584,0.16919544,0.41948697,0.40756775
0.07952892,0.77176499,0.14005843,0.07389762
0.09489436,0.48205365,0.20321614,0.27201563
0.0864799,0.12054833,0.07950388,0.09377977
0.07402521,0.52612301,0.31733912,0.2109765
0.24299722,0.31057546,0.6985144,0.46849771
0.01415805,0.81541344,0.33232093,0.12397076
0.14338257,0.33253234,0.34197098,0.13151636
0.03181897,0.75975964,0.10485432,0.09264094
0.13494909,0.06626478,0.26168966,0.09194533
0.13757959,0.52742669,0.32070553,0.53091364
0.38274991,0.89563091,0.24009636,0.10418019
0.50278942,0.33376795,0.43167943,0.36119852
0.167462,1.17597227,0.00702456,0.06303462
0.20390716,0.38951786,0.24967362,0.18448141
0.05238987,0.02509512,0.17869826,0.32236988
0.06685645,0.53364715,0.19177467,0.21544406
0.35670744,0.03314227,0.25569448,0.20401503
0.04537641,0.48751063,0.18436489,0.01075159
0.13702192,0.35843649,0.14758223,0.10721706
0.11911365,0.34339781,0.01032972,0.11503506
0.13403583,0.19458021,0.00638856,0.01229248
0.25262575,0.32864232,0.01502737,0.15314982
1.09009647,1.03666153,1.01744425,1.79924849
0.25284121,0.00259363,1.85803795,0.35907699
0.82671964,1.34633795,0.30304372,1.86108488
2.33782997,1.94501134,0.47812554,0.29635749
8.10008943,5.29655573,8.81786537,7.66756799
0.3411214,0.11238043,3.70605946,0.18173595
8.74997487,5.70756845,9.05911636,8.00702598
0.73194767,1.39496357,0.86196369,0.80275146
1.82482478,0.70439933,4.92917252,0.32009375
2.05231978,3.0699251,1.7386291,2.84599241
0.64060735,0.35664231,0.83749318,0.13589058
1.53646709,1.15129783,3.15813994,1.07058405
1.11118622,2.0909332,1.39774334,1.51867638
0.68048545,0.58900875,0.65878052,0.62482009
0.81506533,0.18741606,2.74306536,0.81531322
0.27040572,0.66681212,0.72910422,0.06929605
0.72994529,0.34972453,1.58594918,0.48316425
0.49164959,0.64812666,0.00861344,0.07015769
1.98606291,3.06314285,2.34722281,2.87782645
1.08672061,1.06346308,0.80731523,1.470405
0.95955759,0.3740051,0.11721873,0.03285776
1.81832117,2.10020023,3.12301278,2.14420065
0.21353313,0.02497089,0.95717329,0.62137664
0.33118356,0.42681108,0.41462702,0.32738439
1.6484899,2.9076052,3.03162837,2.49486269
1.83423271,0.73966156,1.70867074,1.16425057
1.38296053,1.35392076,1.28760529,1.2367521
1.09019314,1.04742943,0.71389681,0.67650768
1.53488098,3.46501927,3.02613878,2.98540016
0.53089957,0.71594232,0.34114981,0.42093395
0.18015015,0.37440209,0.18993023,0.17547646
0.45427549,0.10167719,0.23383938,0.29296965
0.19565057,0.25911607,0.53083092,0.29176862
0.44280964,0.13712719,0.48431063,0.05967932
0.30643102,0.00910143,0.59374845,0.21309594
0.3141631,0.36522527,0.87917495,0.01777514
0.48559464,0.17122362,1.14529681,0.46750841
1.22889065,1.17810315,1.05014682,0.80026695
0.99999748,0.10561511,0.80308449,0.68994473
2.01313434,2.83993704,2.90570474,2.14327644
0.42559892,0.5620326,0.3708367,0.37800181
1.77602006,2.43214159,2.05046606,1.73181085
0.82927403,1.06907804,0.77484941,0.39888361
0.30885968,0.32056535,1.63762581,1.05242771
0.95683428,1.13792576,1.06690943,0.44064947
0.39779705,1.00060641,0.59687328,1.60895462
0.47598976,0.53878818,1.56543374,0.56735639
2.2387964,3.06345405,2.32984567,2.90070984
0.21651329,0.17443507,0.41250136,0.08636484
0.65520557,0.21572215,2.04901075,1.21203699
1.6783052,1.13674009,3.3718667,1.86290851
2.03476145,0.5958798,1.38199544,1.5268047
0.43842617,0.03659137,0.96157616,0.21403999
1.4699094,1.16374135,1.20970297,1.37838015
2.8370489,1.50312905,2.42327881,1.188174
0.92074239,1.83668443,0.34298503,2.12565299
2.61500439,3.36978371,1.82216048,3.04034873
0.44267209,1.02068748,0.1101079,0.71015616
1.57449503,1.49274028,0.45954859,0.14543619
3.46009431,2.9918183,0.48017052,3.09941035
0.6193713,0.38505457,0.35860831,0.07809999
1.24495517,0.22551267,4.21416664,1.58205341
0.35399055,1.33363217,0.77905434,1.71570037
0.01638128,0.65661489,2.53220773,0.79538368
5.62059772,5.02121058,1.8316524,4.03748032
2.84331211,2.17923646,0.90853471,1.98831431
0.84773739,0.64248417,1.63667488,0.96237363
0.97450446,0.95105001,1.21218455,0.85140929
0.03099673,0.12861829,0.51091009,0.14688434
0.19799722,0.20775168,0.25123554,0.18359787
0.02142194,0.45419552,0.06454061,0.73695762
0.08349716,0.00638518,0.10256304,0.20664772
0.46444884,1.18838398,0.57387739,0.74691346
0.58823728,0.06350112,0.78851056,0.39773786
0.19231559,0.6500234,0.15323043,0.03269372
0.00148713,0.15351624,1.26680005,0.46275192
1.86481524,1.19083476,1.25906634,1.08646306
0.71844808,0.00746085,0.02525821,0.0214331
0.71388462,0.90313631,0.58349288,1.22847221
1.62797067,2.51887635,1.81517339,1.27590032
1.29562703,1.86900344,1.35167766,1.88895679
1.61366813,1.70605108,0.70292163,1.97329794
0.00005991,0.62683893,2.36695337,1.51972315
8.70479489,6.72490682,4.43963099,5.11991879
0.41836795,0.33592928,1.18298173,0.00501248
1.39013006,1.08991863,1.53153777,2.43702549
1.1259999,0.78201347,0.66457736,0.34767084
0.65096736,0.35265453,2.90708899,2.36529175
0.70753039,0.39265997,1.04550993,0.15189224
10.92007236,9.25477182,0.38980687,9.046033
0.95391222,0.3969159,2.68642855,2.77139486
0.84560235,1.38598563,3.0256815,3.23999853
1.16111477,1.15578299,0.10441153,0.05279738
0.33742312,1.09636213,1.23579431,1.01406265
0.30089337,0.22445967,0.47801971,0.01313381
0.18427729,0.86620576,0.95838428,1.15487204
0.71630069,0.82531481,0.67273462,0.86683646
0.42779773,0.22445359,0.60951722,0.54073712
0.50716801,0.49757439,0.63334513,0.21593666
0.00454057,0.10161689,0.07708326,0.23229923
1.04440433,0.77393223,1.22135878,0.73882164
0.89603612,0.26160979,1.27214134,0.03748124
0.99354786,1.16164365,0.70922005,1.46618629
0.69485279,0.83026212,0.01905605,1.18133041
0.98106232,0.8784252,1.74510992,1.58498608
0.87204437,0.58845116,0.16437988,0.73840682
3.43080685,3.31119038,1.71383846,3.18918052
0.60776122,0.93955277,0.46877903,1.8988977
0.32131746,0.86559245,4.53488255,0.27412584
0.45650309,2.00035446,1.30360901,0.93521782
0.00006711,1.30020217,2.01473093,0.94516731
1.25480122,1.22762261,2.23837972,1.68130935
3.32175265,3.6484068,0.43826473,0.7142126
1.72771336,2.17007896,3.71727324,3.2626807
0.28831038,0.1841756,0.20122355,0.31000076
0.51968312,0.55862289,1.08781838,1.06825084
0.99015092,0.68810043,0.98897082,0.84116458
0.02175978,0.12914183,0.08724618,0.21290337
0.20189887,0.0170717,0.01101154,0.45068609
0.0863534,0.2358038,0.00512611,0.30944809
0.11448026,0.73483372,0.5907777,0.35495247
0.11788621,0.32482768,0.07594851,0.02295313
0.04005011,0.25430956,0.21437062,0.17158866
0.05025637,0.44285896,0.02556349,0.11057792
0.19435139,0.1400383,0.40648758,0.4281659
0.06259613,0.22887522,0.0263214,0.24719595
0.05224923,0.03113754,0.12007859,0.04882942
0.12040743,0.33366233,0.00886896,0.16460578
0.01852893,0.32349177,0.08091701,0.15356469
0.23711685,0.04547507,0.17050312,0.41862992
0.20603887,0.2014764,0.26196072,0.45894416
0.03294692,0.04117491,0.0669532,0.07847799
0.38664179,0.389819,0.40025228,0.35369643
0.37623781,0.16955899,0.55502439,0.54805722
0.14836203,0.6612443,0.09527509,0.02791029
0.4452018,0.56624909,0.60250539,0.48019404
0.00153752,0.0956655,0.23232865,0.35232781
0.76169021,0.98517251,0.80077994,0.89690282
0.39660714,0.31794002,0.26241195,0.14336025
0.13280582,0.3329987,0.21147764,0.17361388
0.23369805,0.0174538,0.36968231,0.39907557
0.18172598,0.38338529,0.02715155,0.07775103
0.04411965,0.62254226,0.43461332,0.1922422
0.15714313,0.04592558,0.04266581,0.4181789
0.01777791,0.19596098,0.21177122,0.30619697
0.50586317,0.7236926,0.4626323,0.43045627
0.06163762,0.37859236,0.28012997,0.2189711
0.06615891,0.53110358,0.50579965,0.41660735
0.03059898,0.15089737,0.02121069,0.07383154
0.22378875,0.30644997,0.40406126,0.29009045
0.08162591,0.42221177,0.22714123,0.31603463
0.13798428,0.27062522,0.25953645,0.20755628
0.07449443,0.39854697,0.08815109,0.10170621
0.00264901,0.56146032,0.17135456,0.02775674
0.0274031,0.52749607,0.15339035,0.08189249
0.03435614,0.30928743,0.41569084,0.07091527
0.044801,0.13490882,0.42740253,0.29098491
0.19512041,0.23035831,0.1582469,0.06801891
0.05270715,0.31108952,0.15912551,0.24225903
0.19935245,0.24945051,0.30757189,0.34015651
0.43127515,0.08665188,0.79695845,0.48601511
0.43475849,0.17819795,1.12935007,0.50830247
0.06812889,0.03461009,0.10996434,0.10809436
0.00901918,0.0047911,0.08479594,0.3538686
0.05558293,0.1589793,0.20407973,0.18273783
0.12550414,0.50159912,0.34624311,0.69497581
0.11747483,0.62415849,0.31815597,0.72262653
0.07825288,0.06805949,0.28113669,0.18074573
0.02122885,0.36506379,0.04724571,0.13255183
0.21762658,0.05628012,0.23408538,0.57060884
0.2575849,0.51962809,0.49469188,0.47383113
0.29433063,0.45753477,0.62004113,0.57748324
0.00331518,0.15304537,0.07467798,0.01936059
0.06855158,0.48342449,0.77645409,0.55264182
0.23401764,0.84036796,0.91939783,0.5023408
0.06207368,0.22734114,0.28547099,0.25585243
0.35779707,0.19928204,0.81858695,0.6465248
0.01180806,0.3155276,0.49153283,0.00802636
0.01897141,0.29721201,0.23070258,0.41922813
0.12345599,0.14530492,0.09708384,0.26520852
0.4990356,0.86089035,0.42660952,0.39970456
0.18929943,0.20668647,0.0220162,0.0593769
0.60306587,0.78643979,1.10900164,0.74280592
0.44725329,1.13617456,0.51969868,0.59951164
0.20059687,0.2509965,0.67332566,0.48523691
0.33593599,0.44656878,0.33286557,0.25822625
0.31400292,0.96942928,0.34286219,0.22607862
0.40050648,0.29532863,0.78913939,0.71075194
0.45649538,0.68917194,0.00165179,0.20709319
0.3189937,0.18279983,0.12470925,0.27032204
0.41024762,0.696339,0.505777,0.2902418
0.27445907,0.26552264,0.08831604,0.23026805
0.12197941,0.01026676,0.00767863,0.21044905
0.08735048,0.51421536,0.37556434,0.5037557
0.17116182,0.01092284,0.2663551,0.06724814
0.23528905,0.00218593,0.28096354,0.72205083
0.46829984,0.02639375,0.47817001,0.27134681
0.35683368,0.98371782,0.34790635,0.57462029
0.25462299,0.21184212,0.07704991,0.02425018
0.02362923,0.43231847,0.04341823,0.250104
0.31681366,0.43403089,0.4186506,0.39735011
0.02869739,0.12041276,0.14681807,0.05247947
0.39117491,0.34574262,0.54510182,0.23619361
0.45070422,0.83238988,0.84331524,0.57609627
0.2203013,0.12178785,0.13858163,0.30592793
0.28525719,0.45800463,0.15376569,0.00937263
0.14847413,0.24260556,0.67211443,0.6054204
0.11598848,0.81774168,0.12974033,0.12678696
0.03776054,0.06318702,0.1022542,0.00733443
0.06680683,0.82781593,0.14859518,0.26305388
0.73806073,0.77220214,0.73351479,0.57490072
0.5749498,0.71886301,1.07146835,0.63712339
0.42888865,0.43204806,0.06950383,0.1321195
0.33580693,0.67760985,0.35619944,0.2606882
0.01651087,0.0915489,0.58802891,0.2667874
0.20459134,0.7121371,0.69462287,0.48400287
0.04916596,0.36355833,0.16317248,0.38699162
0.04689979,0.22586341,0.26709551,0.2250338
0.40729574,0.22320546,0.76056087,0.66097296
0.04733739,0.53107106,0.58594966,0.51279125
0.12238461,0.33008949,0.48770675,0.06561923
0.33967053,0.46874788,0.65667677,0.6092201
0.01146739,0.15357849,0.09240977,0.01663022
0.22453694,0.54028535,0.48707584,0.48030908
0.22128912,0.08605054,0.29932019,0.62303611
0.02534261,0.36955884,0.05323027,0.1372136
0.17559775,0.09926093,0.11850021,0.11358653
0.01338543,0.18788248,0.06849268,0.25889017
0.02355415,0.46727212,0.11172224,0.06053744
0.28657951,0.19335636,0.39812756,0.58487568
0.16519377,0.60959959,0.15642762,0.13030999
0.23325222,0.08140655,0.07832932,0.00299918
0.33075265,0.18165613,0.53290391,0.42124262
0.0300084,0.12534477,0.1627866,0.06655905
0.08389774,0.49563622,0.17521122,0.15822032
0.25194981,0.14048746,0.45445293,0.2338974
0.1134184,0.62364473,0.25020364,0.29442975
0.00015452,0.64376171,0.05257547,0.08383317
0.02222129,0.29984572,0.1994175,0.30977537
0.21363623,0.25650422,0.00491107,0.00179642
0.04214916,0.45731274,0.01506763,0.05964429
0.21934382,0.81130164,0.10530868,0.25505258
0.15922084,0.44628295,0.16454379,0.16026195
0.08228206,0.41493603,0.12996483,0.06146813
0.05031087,0.22735687,0.00930743,0.02718613
0.1193286,0.18478695,0.08350569,0.00812225
0.0580445,0.49744352,0.07264546,0.0969456
0.2389557,0.2157069,0.22422063,0.21814494
0.33661785,0.00454328,0.42251381,0.45370425
0.13467038,0.21416991,0.01757167,0.15093643
0.09790923,0.20594229,0.01821722,0.13089776
0.20247377,0.04072154,0.22520256,0.16717231
0.04418522,0.61067566,0.08675645,0.0032064
0.01692044,0.34819305,0.09697089,0.05304915
0.00620125,0.33331066,0.11162001,0.0626994
0.06936071,0.62508128,0.0735344,0.00856983
0.09836612,0.20209009,0.02110069,0.1225514
0.21808295,0.06075642,0.23658529,0.17582749
0.15231691,0.21592438,0.02687308,0.15429326
0.32205563,0.0027767,0.40717915,0.43269729
0.04947964,0.51135457,0.09069479,0.10973659
0.22647658,0.21440337,0.22480494,0.22330922
0.14461748,0.20847525,0.10548437,0.03257037
0.0525719,0.22726489,0.0107304,0.0316275
0.16183514,0.45900212,0.15913287,0.15416822
0.06713105,0.4360827,0.11681986,0.04529205
0.21936336,0.81791074,0.11675975,0.26443267
0.05395362,0.47191341,0.02751504,0.04650834
0.23463984,0.27068712,0.01593438,0.02259612
0.01390145,0.29760318,0.2031288,0.30947013
0.01269843,0.65888088,0.07032719,0.10047981
0.09909837,0.61277613,0.23617306,0.28009599
0.24329238,0.12433459,0.4436596,0.21514589
0.11763347,0.4852032,0.18471867,0.17052491
0.33648801,0.19084541,0.55504334,0.43390722
0.03730391,0.13515995,0.16804616,0.07656717
0.20572776,0.09784354,0.09900752,0.01189103
0.16457877,0.61838537,0.16188556,0.12542118
0.27906752,0.20635285,0.39185256,0.5799111
0.02604941,0.46265281,0.10898056,0.05110509
0.01746809,0.16593137,0.08234383,0.25350164
0.18626887,0.10701697,0.12415289,0.12098233
0.7893026,1.08088066,1.35212231,1.00805764
1.73267971,1.83564995,2.09240174,1.53380173
